id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal,ocean_latitude_1,ocean_longitude_1,ocean_lat1,ocean_lon1
AK479,Nunivak Island Refuge,,Alaska,US,59.8228,-165.2814,"ardac,eds",19.5,True,59.8619,-165.3922,59.8824,-165.4506
AK291,Nyac,,Alaska,US,61.0061,-159.946,"ardac,eds,ncr",110.1,False,60.4426,-162.5223,60.4664,-162.3236
AK292,Ohogamiut,Urr'agmiut,Alaska,US,61.5677,-161.864,"ardac,eds,ncr",94.7,True,60.883,-163.4349,60.4668,-162.4128
AK293,Old Harbor,Nuniaq,Alaska,US,57.2028,-153.304,"ardac,eds,ncr",1.0,True,57.2513,-153.392,57.1128,-153.1414
AK294,Old Minto,Menhti Xwghotthit,Alaska,US,64.8882,-149.182,"ardac,eds,ncr",377.3,False,61.1693,-149.8451,61.085,-149.9087
AK456,Oliver Inlet State Marine Park,,Alaska,US,58.1015,-134.3127,"ardac,eds,ncr",0.5,True,58.1152,-134.087,58.1454,-134.1102
AK295,Ophir,,Alaska,US,63.1447,-156.519,"ardac,eds,ncr",223.0,False,63.8395,-160.9973,63.7349,-160.7872
AK296,Oscarville,Kuiggayagaq,Alaska,US,60.7273,-161.79,"ardac,eds,ncr",5.6,True,60.4184,-162.46,60.4298,-162.5338
AK297,Osviak,,Alaska,US,58.8171,-161.3,"ardac,eds,ncr",0.3,True,58.703,-161.3689,58.7207,-161.4219
AK298,Ouzinkie,Uusenkaa,Alaska,US,57.9236,-152.496,"ardac,eds,ncr",0.6,True,57.9689,-152.2867,57.9946,-152.3244
AK299,Paimiut,Paimute,Alaska,US,61.6971,-165.83,"ardac,eds,ncr",0.7,True,61.7357,-165.9481,61.756,-166.0104
AK300,Palmer,,Alaska,US,61.5997,-149.113,"ardac,eds,ncr",13.3,True,61.1911,-149.6052,61.2043,-149.6658
AK301,Pastolik,,Alaska,US,62.9972,-163.304,"ardac,eds,ncr",4.4,True,63.0598,-163.0787,63.2197,-163.5385
AK302,Pauloff Harbor,,Alaska,US,54.4589,-162.7,"ardac,eds,ncr",1.5,True,54.5003,-162.7927,54.5221,-162.8416
AK303,Paxson,,Alaska,US,63.033,-145.4979,"ardac,eds,ncr",216.4,False,60.9187,-146.4883,61.0613,-146.8556
AK304,Pedro Bay,,Alaska,US,59.7914,-154.098,"ardac,eds,ncr",27.9,True,59.6811,-154.5065,59.702,-153.5978
AK305,Pelican,K'udeis'x̱'e,Alaska,US,57.9608,-136.227,"ardac,eds,ncr",0.9,True,58.0197,-136.2906,58.0507,-136.3242
AK306,Pennock Island,,Alaska,US,55.328,-131.628,"ardac,eds,ncr",0.9,True,55.2401,-131.7711,55.268,-131.8011
AK307,Perryville,Perry-q,Alaska,US,55.9119,-159.166,"ardac,eds,ncr",0.4,True,55.9682,-158.9771,55.6553,-159.261
AK308,Petersburg,Séet Ká,Alaska,US,56.8125,-132.955,"ardac,eds,ncr",0.3,True,56.8238,-132.7368,57.1094,-133.2327
AK309,Petersville,,Alaska,US,62.373,-150.7332,"ardac,eds,ncr",112.7,False,61.141,-149.9748,61.1477,-150.6736
AK310,Pile Bay Village,,Alaska,US,59.7789,-153.8819,"ardac,eds,ncr",17.3,True,59.668,-153.3511,59.6887,-153.3825
AK311,Pilot Point,Agisaq,Alaska,US,57.5641,-157.579,"ardac,eds,ncr",0.5,True,57.7666,-157.69,57.6332,-157.7234
AK312,Pilot Station,Tuutalgaq,Alaska,US,61.9389,-162.875,"ardac,eds,ncr",102.7,False,61.0019,-163.3727,62.174,-165.2192
AK313,Pitkas Point,Negeqliim Painga,Alaska,US,62.0328,-163.288,"ardac,eds,ncr",80.2,True,62.6249,-164.6193,62.3158,-164.9522
AK314,Platinum,Arviiq,Alaska,US,59.013,-161.816,"ardac,eds,ncr",0.8,True,59.0549,-161.92,59.0769,-161.9749
AK535,Pleasant Valley,,Alaska,US,64.8802,-146.8875,"ardac,eds,ncr",395.5,False,61.2468,-149.7829,61.0583,-147.2165
AK315,Point Baker,,Alaska,US,56.3528,-133.621,"ardac,eds,ncr",0.4,True,56.4131,-133.6776,56.4448,-133.7075
AK480,Point Bridget State Park,,Alaska,US,58.6657,-134.9685,"ardac,eds,ncr",0.5,True,58.5742,-135.1167,58.7565,-135.0644
AK316,Point Hope,Tikiġaq,Alaska,US,68.348,-166.734,"ardac,eds,ncr",1.8,True,68.3863,-166.8853,68.4064,-166.9651
AK317,Point Lay,Kali,Alaska,US,69.7574,-163.051,"ardac,eds,ncr",1.8,True,69.799,-163.2051,69.8209,-163.2864
AK536,Point MacKenzie,,Alaska,US,61.3471,-150.0659,"ardac,eds,ncr",8.3,True,61.2407,-150.1794,61.101,-150.2487
AK537,Point Possession,,Alaska,US,60.9536,-150.6744,"ardac,eds,ncr",4.7,True,61.0038,-150.7687,61.0302,-150.8184
AK318,Poorman,,Alaska,US,64.0991,-155.544,"ardac,eds,ncr",257.3,False,63.9908,-161.0602,64.023,-160.9132
AK538,Pope-Vannoy Landing,,Alaska,US,59.5354,-154.5052,"ardac,eds,ncr",26.7,True,59.5829,-154.6011,59.2852,-154.3266
AK319,Port Alexander,,Alaska,US,56.2497,-134.644,"ardac,eds,ncr",1.2,True,56.1583,-134.7833,56.341,-134.7328
AK320,Port Alsworth,,Alaska,US,60.2025,-154.313,"ardac,eds,ncr",66.2,True,59.7769,-154.7191,59.7892,-153.4841
AK321,Port Ashton,,Alaska,US,60.0581,-148.05,"ardac,eds,ncr",0.4,True,60.1101,-148.1377,60.1228,-147.8582
AK539,Port Clarence,,Alaska,US,65.2573,-166.8661,"ardac,eds,ncr",1.2,True,65.2952,-167.0008,65.315,-167.0718
AK322,Port Graham,Paluwik,Alaska,US,59.3514,-151.83,"ardac,eds,ncr",0.9,True,59.4008,-151.9215,59.4268,-151.9698
AK323,Port Heiden,Masrriq,Alaska,US,56.9566,-158.645,"ardac,eds,ncr",3.3,True,57.1583,-158.7601,57.0245,-158.789
AK324,Port Lions,Masiqsirraq,Alaska,US,57.8675,-152.882,"ardac,eds,ncr",0.9,True,57.9099,-152.376,57.9418,-153.0181
AK325,Port Mackenzie,,Alaska,US,61.2686,-149.9202,"ardac,eds",1.0,True,61.1623,-150.0339,61.1844,-150.0838
AK326,Port Moller,,Alaska,US,55.99,-160.577,"ardac,eds,ncr",0.2,True,56.033,-160.6711,56.0556,-160.7208
AK327,Port Protection,,Alaska,US,56.3127,-133.602,"ardac,eds",1.8,True,56.373,-133.6585,56.4047,-133.6883
AK328,Portage,,Alaska,US,60.8381,-148.979,"ardac,eds,ncr",3.1,True,61.0682,-149.6983,60.9386,-149.7872
AK329,Portage Creek,,Alaska,US,58.9006,-157.714,"ardac,eds,ncr",16.2,True,58.6315,-157.7776,58.646,-157.828
AK330,Portlock,,Alaska,US,59.2144,-151.7461,"ardac,eds,ncr",0.9,True,59.2639,-151.8371,59.2899,-151.8851
AK540,Primrose,,Alaska,US,60.3236,-149.3576,"ardac,eds,ncr",22.5,True,59.9039,-149.5129,59.9169,-149.5618
AK331,Prudhoe Bay,,Alaska,US,70.2366,-148.38,"ardac,eds,ncr",8.3,True,70.4356,-148.0093,70.3031,-148.1038
AK332,Quinhagak,Kuinerraq,Alaska,US,59.7489,-161.916,"ardac,eds,ncr",3.4,True,59.6346,-161.9848,59.7927,-162.4
AK333,Rainbow,,Alaska,US,61.0041,-149.642,"ardac,eds,ncr",1.7,True,61.055,-149.7348,61.0818,-149.7838
AK334,Rampart,Dleł Taaneets,Alaska,US,65.5049,-150.17,"ardac,eds,ncr",447.3,False,66.5817,-160.4196,61.2102,-150.8399
AK335,Red Devil,,Alaska,US,61.7611,-157.313,"ardac,eds,ncr",271.5,False,59.6358,-155.6313,63.4931,-160.9619
AK541,Red Dog Mine,,Alaska,US,68.036,-162.8964,"ardac,eds,ncr",70.4,True,67.5374,-164.091,67.7288,-163.8411
AK336,Refuge Cove,,Alaska,US,55.407,-131.741,"ardac,eds,ncr",0.8,True,55.4682,-131.7932,55.5004,-131.8207
AK542,Ridgeway,,Alaska,US,60.5165,-151.0582,"ardac,eds,ncr",12.2,True,60.5728,-151.4736,60.5927,-151.2012
AK337,Ruby,Tl'aa'ologhe,Alaska,US,64.7394,-155.487,"ardac,eds,ncr",252.4,False,64.6308,-161.1276,64.6631,-160.9774
AK338,Russian Mission,Iqugmiut,Alaska,US,61.7856,-161.325,"ardac,eds,ncr",123.9,False,60.9076,-163.5196,60.4863,-162.5132
AK457,Safety Cove State Marine Park,,Alaska,US,59.9819,-149.2235,"ardac,eds,ncr",0.9,True,59.8762,-149.335,60.06,-149.3599
AK339,Saint George,Anĝaaxchalux̂,Alaska,US,56.603,-169.545,"ardac,eds",1.8,True,56.6385,-169.6504,56.6572,-169.7059
AK340,Saint Mary's,Negeqliq,Alaska,US,62.053,-163.166,"ardac,eds,ncr",84.4,True,62.621,-164.8353,62.4973,-164.8875
AK341,Saint Michael,Taciq,Alaska,US,63.478,-162.039,"ardac,eds,ncr",0.7,True,63.5198,-162.1591,63.5417,-162.2224
AK342,Saint Paul,Tanax̂ Amix̂,Alaska,US,57.1221,-170.276,"ardac,eds,ncr",0.6,True,57.157,-170.3836,57.1753,-170.4403
AK343,Salamatof,,Alaska,US,60.5878,-151.326,"ardac,eds,ncr",0.7,True,60.6376,-151.4202,60.6637,-151.4699
AK344,Salcha,Soł Chaget,Alaska,US,64.5288,-146.899,"ardac,eds,ncr",358.4,False,61.2104,-149.7196,61.0299,-147.1546
AK345,Salt Chuck,,Alaska,US,55.628,-132.552,"ardac,eds,ncr",1.0,True,55.6386,-132.3406,55.463,-133.0871
AK346,Sanak,,Alaska,US,54.4831,-162.814,"ardac,eds,ncr",1.2,True,54.5244,-162.9069,54.5461,-162.9559
AK347,Sand Point,,Alaska,US,55.3397,-160.497,"ardac,eds,ncr",0.5,True,55.3828,-160.5894,55.4055,-160.6381
AK458,Sandspit Point State Marine Park,,Alaska,US,59.9378,-149.318,"ardac,eds",1.5,True,59.9889,-149.4073,60.0158,-149.4544
AK348,Savonoski,,Alaska,US,58.7171,-156.867,"ardac,eds,ncr",4.8,True,58.7555,-157.2685,58.6174,-157.313
AK349,Savoonga,Sivunga,Alaska,US,63.6904,-170.481,"ardac,eds,ncr",1.3,True,63.6108,-170.1808,63.7432,-170.6826
AK481,Sawmill Bay State Marine Park,,Alaska,US,61.0575,-146.7888,"ardac,eds,ncr",3.2,True,60.9539,-146.912,60.977,-146.9594
AK350,Saxman,,Alaska,US,55.3183,-131.596,"ardac,eds,ncr",2.0,True,55.2305,-131.7391,55.2583,-131.7691
AK351,Scammon Bay,Marayaarmiut,Alaska,US,61.8428,-165.582,"ardac,eds,ncr",1.7,True,61.8816,-165.7004,61.8731,-166.1028
AK482,Security Bay State Marine Park,,Alaska,US,56.8515,-134.3301,"ardac,eds",1.2,True,56.9114,-134.3887,56.9429,-134.4196
AK352,Selawik,Siiḷivik / Akuliġaq,Alaska,US,66.6039,-160.007,"ardac,eds,ncr",11.5,True,66.6324,-160.5322,66.4584,-161.3787
AK353,Seldovia,Angagkitaqnuuq,Alaska,US,59.438,-151.711,"ardac,eds,ncr",1.5,True,59.4875,-151.8026,59.5135,-151.8509
AK543,Seldovia Village,,Alaska,US,59.4716,-151.6548,"ardac,eds,ncr",1.6,True,59.5211,-151.7464,59.5472,-151.7947
AK483,Serpentine Slide Research Natural Area,,Alaska,US,65.7113,-147.4653,"ardac,eds,ncr",478.0,False,70.1535,-145.428,70.1692,-145.9422
AK354,Seward,Qutalleq,Alaska,US,60.1043,-149.442,"ardac,eds,ncr",0.3,True,59.9984,-149.5532,60.0206,-149.6011
AK355,Shageluk,Edixi,Alaska,US,62.6822,-159.562,"ardac,eds,ncr",123.1,False,63.6047,-161.2733,63.509,-160.982
AK356,Shaktoolik,Saktuliq,Alaska,US,64.35,-161.183,"ardac,eds,ncr",0.4,True,64.3925,-161.3055,64.4148,-161.3701
AK484,Shelter Island State Marine Park,,Alaska,US,58.4513,-134.881,"ardac,eds,ncr",6.1,True,58.5109,-134.9432,58.5422,-134.9761
AK357,Shemya Station,,Alaska,US,52.7246,174.112,"ardac,eds",1.6,True,52.7517,175.1663,52.7558,173.9492
AK358,Shishmaref,Qigiqtaq,Alaska,US,66.2567,-166.072,"ardac,eds,ncr",0.7,True,66.2953,-166.2106,66.3156,-166.2837
AK359,Shungnak,Isiŋnaq / Nuurviuraq,Alaska,US,66.888,-157.136,"ardac,eds,ncr",140.0,False,66.6836,-160.4143,66.8259,-161.4332
AK544,Silver Springs,,Alaska,US,62.0138,-145.336,"ardac,eds,ncr",111.0,False,60.8567,-146.4036,61.0277,-146.7732
AK360,Sitka,Sheet'ká,Alaska,US,57.053,-135.33,"ardac,eds,ncr",1.3,True,56.9609,-135.4707,57.1437,-135.4225
AK361,Skagway,,Alaska,US,59.4583,-135.314,"ardac,eds,ncr",1.3,True,59.1716,-135.2531,58.8364,-135.1559
AK362,Skwentna,,Alaska,US,61.9649,-151.158,"ardac,eds,ncr",74.0,True,61.0577,-150.6839,61.2176,-150.7005
AK363,Slana,Stl’aa Caegge,Alaska,US,62.707,-143.9697,"ardac,eds,ncr",214.2,False,60.8564,-146.6158,60.9883,-146.6959
AK365,Sleetmute,Cellitemiut,Alaska,US,61.7025,-157.17,"ardac,eds,ncr",270.4,False,59.7328,-155.5074,63.4212,-161.165
AK366,Soldotna,,Alaska,US,60.4878,-151.058,"ardac,eds,ncr",12.3,True,60.5441,-151.473,60.564,-151.2009
AK367,Solomon,,Alaska,US,64.5608,-164.439,"ardac,eds,ncr",2.6,True,64.445,-164.5092,64.4613,-164.5746
AK545,South Lakes,,Alaska,US,61.5903,-149.3165,"ardac,eds,ncr",9.6,True,61.181,-149.8059,61.1942,-149.8666
AK368,South Naknek,Qinuyang,Alaska,US,58.7155,-156.998,"ardac,eds,ncr",0.9,True,58.9184,-157.1093,58.6153,-157.4436
AK459,South Todatonten Summit Research Natural Area,,Alaska,US,66.0506,-152.881,"ardac,eds,ncr",333.3,False,66.4507,-160.4641,66.4434,-161.5607
AK546,South Van Horn,,Alaska,US,64.8075,-147.774,"ardac,eds,ncr",376.5,False,61.1405,-149.9061,61.0472,-149.672
AK369,Spenard,,Alaska,US,61.1881,-149.917,"ardac,eds,ncr",2.7,True,61.2388,-150.0108,61.1039,-150.0802
AK460,Stan Price State Wildlife Sanctuary,,Alaska,US,57.9051,-134.275,"ardac,eds,ncr",0.1,True,57.9187,-134.0505,57.9489,-134.0736
AK372,Stebbins,Tapraq,Alaska,US,63.5222,-162.288,"ardac,eds,ncr",1.8,True,63.5638,-162.4086,63.5856,-162.4723
AK548,Steele Creek,,Alaska,US,64.9028,-147.5241,"ardac,eds,ncr",389.5,False,61.2389,-149.6915,61.0477,-147.1072
AK373,Sterling,,Alaska,US,60.5381,-150.758,"ardac,eds,ncr",28.7,True,60.7453,-150.8359,60.6218,-151.232
AK374,Stevens Village,Denyeet,Alaska,US,66.0063,-149.091,"ardac,eds,ncr",467.4,False,70.0602,-145.1744,70.3183,-147.909
AK375,Stony River,Gidighuyghatno’ Xidochagg Qay / K'qizaghetnu,Alaska,US,61.7831,-156.588,"ardac,eds,ncr",251.2,False,59.6433,-155.5777,60.7362,-152.3221
AK376,Summit,,Alaska,US,63.3292,-149.119,"ardac,eds,ncr",203.6,False,61.1932,-149.8763,61.1554,-149.9436
AK461,Sunny Cove State Marine Park,,Alaska,US,59.9024,-149.3453,"ardac,eds,ncr",3.3,True,59.9535,-149.4346,59.9804,-149.4816
AK377,Sunrise,,Alaska,US,60.8921,-149.425,"ardac,eds,ncr",3.9,True,61.1103,-149.8218,60.9804,-149.9007
AK378,Suntrana,,Alaska,US,63.8582,-148.846,"ardac,eds,ncr",263.8,False,61.2521,-149.6996,61.2005,-149.769
AK485,Surprise Cove State Marine Park,,Alaska,US,60.7568,-148.3873,"ardac,eds,ncr",0.9,True,60.7951,-148.1543,60.8075,-147.8593
AK487,Susitna,,Alaska,US,61.5786,-150.6091,"ardac,eds,ncr",23.7,True,61.2977,-150.0799,61.1701,-150.8053
AK549,Susitna North,,Alaska,US,62.1322,-150.0322,"ardac,eds,ncr",74.8,True,61.2406,-150.244,61.0778,-150.3157
AK379,Susitna Station,,Alaska,US,61.5432,-150.5162,"ardac,eds,ncr",19.5,True,61.2619,-149.9884,61.1348,-150.7134
AK380,Sutton,,Alaska,US,61.7114,-148.894,"ardac,eds,ncr",30.2,True,61.1571,-149.7406,61.166,-149.8115
AK550,Sutton-Alpine,,Alaska,US,61.7168,-148.8844,"ardac,eds,ncr",31.0,True,61.1626,-149.7313,61.1714,-149.8022
AK381,Takotna,Tochotno’,Alaska,US,62.9886,-156.064,"ardac,eds,ncr",250.7,False,63.8383,-160.9,63.7377,-160.7019
AK462,Taku Harbor State Marine Park,,Alaska,US,58.0622,-134.0187,"ardac,eds,ncr",0.0,True,58.1222,-134.0788,58.1538,-134.1105
AK382,Talkeetna,K'dalkitnu,Alaska,US,62.3239,-150.109,"ardac,eds,ncr",96.5,True,61.2661,-150.0096,61.1076,-150.4099
AK383,Tanacross,Taats’altęy,Alaska,US,63.378,-143.356,"ardac,eds,ncr",293.7,False,60.9307,-146.5729,61.0447,-146.6668
AK551,Tanaina,,Alaska,US,61.6141,-149.4508,"ardac,eds,ncr",11.4,True,61.1943,-149.6111,61.2073,-149.6621
AK384,Tanana,Hohudodetlaatl Denh,Alaska,US,65.1719,-152.079,"ardac,eds,ncr",398.0,False,66.5309,-160.3921,64.9341,-161.0902
AK386,Tatitlek,Taatiilaaq,Alaska,US,60.8647,-146.679,"ardac,eds,ncr",1.7,True,60.9175,-146.7666,60.9453,-146.8128
AK387,Tazlina,Tezdlen Na’,Alaska,US,62.0305,-145.416,"ardac,eds,ncr",110.8,False,60.8728,-146.4813,61.0436,-146.8515
AK388,Tee Harbor,,Alaska,US,58.41,-134.757,"ardac,eds,ncr",1.2,True,58.4696,-134.8189,58.501,-134.8516
AK389,Telida,Tilayadi,Alaska,US,63.3833,-153.267,"ardac,eds,ncr",265.2,False,61.036,-150.8055,61.1529,-150.769
AK390,Teller,Tala,Alaska,US,65.2636,-166.361,"ardac,eds,ncr",1.0,True,65.3019,-166.4951,65.322,-166.5657
AK392,Tenakee Springs,Tʼanag̱eey / Tlaagoowu Aan,Alaska,US,57.7808,-135.219,"ardac,eds,ncr",1.1,True,57.9915,-135.1976,57.8261,-135.0195
AK393,Tetlin,Teełąy,Alaska,US,63.1373,-142.5208,"ardac,eds,ncr",292.1,False,60.9199,-146.7066,60.2937,-143.0115
AK394,Tetlin Junction,,Alaska,US,63.3172,-142.599,"ardac,eds,ncr",309.3,False,60.9234,-146.5144,61.0386,-146.6272
AK395,Thane,,Alaska,US,58.264,-134.328,"ardac,eds,ncr",3.2,True,58.3693,-134.6775,58.153,-134.2155
AK486,Thoms Place State Marine Park,,Alaska,US,56.1732,-132.1328,"ardac,eds",1.0,True,55.9354,-132.3685,55.8535,-131.8536
AK396,Thorne Bay,,Alaska,US,55.7274,-132.471,"ardac,eds,ncr",1.4,True,55.7378,-132.259,55.7676,-133.1926
AK463,Thumb Cove State Marine Park,,Alaska,US,60.004,-149.3008,"ardac,eds,ncr",0.3,True,59.8982,-149.4121,59.9205,-149.4598
AK397,Tin City,,Alaska,US,65.5502,-167.851,"ardac,eds,ncr",1.7,True,65.5872,-167.9885,65.6067,-168.061
AK398,Togiak,Tuyuryaq,Alaska,US,59.0619,-160.376,"ardac,eds,ncr",1.7,True,58.9484,-160.4485,58.9664,-160.5014
AK399,Tok,,Alaska,US,63.3366,-142.985,"ardac,eds,ncr",300.3,False,60.9154,-146.5496,61.03,-146.653
AK400,Tokeen,,Alaska,US,55.938,-133.324,"ardac,eds,ncr",4.1,True,55.8482,-133.4654,56.0303,-133.4088
AK401,Toksook Bay,Nunakauyaq,Alaska,US,60.5303,-165.102,"ardac,eds,ncr",3.3,True,60.5695,-165.215,60.5901,-165.2746
AK402,Tolovana,,Alaska,US,64.8542,-149.824,"ardac,eds,ncr",373.8,False,61.124,-150.0844,61.21,-150.4555
AK552,Tolsona,,Alaska,US,62.099,-146.0444,"ardac,eds,ncr",108.7,False,60.9024,-146.442,61.0723,-146.7931
AK403,Tonsina,,Alaska,US,61.6558,-145.175,"ardac,eds,ncr",83.7,True,60.9868,-146.4464,61.011,-146.8605
AK586,Toolik Field Station,,Alaska,US,68.6268,-149.5952,"ardac,eds,ncr",190.3,False,70.3963,-148.0108,70.3101,-148.0662
AK553,Trapper Creek,,Alaska,US,62.3114,-150.2458,"ardac,eds,ncr",97.2,True,61.2537,-150.1418,61.0948,-150.5414
AK404,Tuluksak,Tuulkessaaq,Alaska,US,61.1025,-160.962,"ardac,eds,ncr",66.8,True,60.4281,-162.5295,60.4491,-162.3015
AK405,Tuntutuliak,Tuntutuliaq,Alaska,US,60.3397,-162.669,"ardac,eds,ncr",3.4,True,60.4013,-162.4608,60.4236,-162.5089
AK406,Tununak,Tununeq,Alaska,US,60.5855,-165.256,"ardac,eds,ncr",1.5,True,60.6246,-165.3694,60.6451,-165.4292
AK407,Twin Hills,Ingricuar,Alaska,US,59.0792,-160.275,"ardac,eds,ncr",3.2,True,58.9657,-160.3479,58.9838,-160.4007
AK436,Two Rivers,,Alaska,US,64.8767,-147.0384,"ardac,eds,ncr",392.9,False,61.2405,-149.9161,61.0379,-147.0147
AK408,Tyonek,Qaggeyshlat,Alaska,US,61.0681,-151.137,"ardac,eds,ncr",1.0,True,61.111,-150.9052,61.1372,-150.9455
AK409,Ugashik,Ugaasaq,Alaska,US,57.513,-157.397,"ardac,eds,ncr",0.1,True,57.5498,-157.7854,57.5733,-157.8439
AK411,Umiat,,Alaska,US,69.3674,-152.133,"ardac,eds,ncr",116.2,False,70.7003,-152.1661,70.5991,-152.2487
AK412,Umkumiute,,Alaska,US,60.4983,-165.199,"ardac,eds,ncr",0.5,True,60.5374,-165.312,60.558,-165.3716
AK413,Umnak,,Alaska,US,53.267,-168.217,"ardac,eds,ncr",1.0,True,53.3039,-168.3124,53.3232,-168.3626
AK414,Unalakleet,Uŋalaqłiit,Alaska,US,63.873,-160.788,"ardac,eds,ncr",3.6,True,63.9158,-160.9079,63.9383,-160.9712
AK415,Unalaska,Iluulux̂,Alaska,US,53.8733,-166.533,"ardac,eds,ncr",3.3,True,53.9412,-166.3656,53.9317,-166.6784
AK416,Unga,Uĝnaasaqax̂,Alaska,US,55.1828,-160.506,"ardac,eds,ncr",0.9,True,55.2259,-160.598,55.2486,-160.6466
AK178,Upper Kalskag,Qalqaq,Alaska,US,61.5391,-160.306,"ardac,eds,ncr",126.0,False,60.3652,-162.43,60.5112,-162.5869
AK418,Utqiaġvik,Barrow,Alaska,US,71.2905,-156.789,"ardac,eds,ncr",2.0,True,71.3376,-156.9412,71.3623,-157.0216
AK419,Utukakarvik,,Alaska,US,61.9611,-164.75,"ardac,eds,ncr",37.2,True,62.2847,-165.314,62.1811,-164.987
AK420,Uyak,,Alaska,US,57.6256,-153.988,"ardac,eds,ncr",0.9,True,57.6734,-153.7824,57.6987,-153.8209
AK421,Valdez,Suacit,Alaska,US,61.1369,-146.3471,"ardac,eds,ncr",1.1,True,60.8774,-146.5088,61.0748,-146.8539
AK422,Venetie,Vįįhtąįį,Alaska,US,67.0139,-146.419,"ardac,eds,ncr",332.3,False,70.0736,-145.5574,70.1915,-145.5883
AK423,Wainwright,Ulġuniq,Alaska,US,70.6369,-160.038,"ardac,eds,ncr",1.3,True,70.6812,-160.1924,70.7045,-160.2738
AK424,Wales,Kiŋigin,Alaska,US,65.6097,-168.0876,"ardac,eds,ncr",0.8,True,65.6465,-168.2257,65.6659,-168.2985
AK425,Ward Cove,,Alaska,US,55.408,-131.724,"ardac,eds,ncr",1.2,True,55.4692,-131.7761,55.5014,-131.8036
AK426,Wasilla,,Alaska,US,61.5814,-149.439,"ardac,eds,ncr",7.7,True,61.1616,-149.5993,61.1746,-149.6502
AK427,Whale Pass,,Alaska,US,56.1,-133.167,"ardac,eds,ncr",2.7,True,56.3106,-133.1349,56.1924,-133.2518
AK428,White Mountain,Nasirvik,Alaska,US,64.6813,-163.406,"ardac,eds,ncr",8.6,True,64.4099,-163.4287,64.4221,-163.4919
AK554,Whitestone,,Alaska,US,64.1536,-145.8863,"ardac,eds,ncr",334.7,False,60.9237,-146.8058,61.0157,-146.8377
AK555,Whitestone Logging Camp,,Alaska,US,58.0831,-135.4367,"ardac,eds,ncr",0.4,True,58.0988,-135.2115,58.1736,-135.5322
AK429,Whittier,,Alaska,US,60.773,-148.684,"ardac,eds,ncr",1.6,True,60.7983,-148.128,60.8102,-147.8235
AK581,Whittier Anchorage Pipeline,,Alaska,US,60.9399,-149.2897,eds,2.6,True,61.0016,-149.7073,61.0287,-149.7658
AK430,Willow,,Alaska,US,61.7472,-150.037,"ardac,eds,ncr",35.5,True,61.1697,-150.209,61.1778,-150.2607
AK556,Willow Creek,,Alaska,US,61.8123,-145.1944,"ardac,eds,ncr",96.1,True,60.9868,-146.5086,61.0062,-146.9237
AK431,Wiseman,,Alaska,US,67.41,-150.107,"ardac,eds,ncr",324.5,False,70.4382,-147.882,70.2247,-147.9576
AK432,Womens Bay,,Alaska,US,57.7099,-152.586,"ardac,eds,ncr",2.2,True,57.7554,-152.3781,57.7846,-152.7209
AK433,Woody Island,,Alaska,US,57.78,-152.355,"ardac,eds,ncr",2.1,True,57.8251,-152.1464,57.8549,-152.4897
AK434,Wrangell,Shtax’héen,Alaska,US,56.4708,-132.377,"ardac,eds,ncr",0.1,True,56.3822,-132.5227,56.3571,-133.2039
AK435,Yakutat,Yaakwdáat,Alaska,US,59.5469,-139.727,"ardac,eds,ncr",0.7,True,59.6039,-139.7997,59.6339,-139.8381
AK582,Yukon Command Training Site,,Alaska,US,64.6892,-146.6233,eds,379.9,False,60.9841,-147.5788,61.0294,-146.9463
AK572,Yukon Weapons Range,,Alaska,US,64.7682,-146.8895,eds,383.7,False,61.1352,-149.7745,60.9466,-147.2171
AK464,Ziegler Cove State Marine Park,,Alaska,US,60.8381,-148.3205,"ardac,eds,ncr",1.1,True,60.8763,-148.0868,60.8885,-147.7911
