id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal,ocean_lat1,ocean_lon1
MB95,Clandeboye,,Manitoba,CA,50.2436,-96.9714,ardac,778.0,False,,
MB96,Clanwilliam,,Manitoba,CA,50.3619,-99.8147,ardac,847.5,False,,
MB97,Clearwater,,Manitoba,CA,49.1336,-99.0353,ardac,945.8,False,,
MB98,Clearwater Lake,,Manitoba,CA,53.9767,-100.98,ardac,595.2,False,58.8713,-94.5595
MB99,Cloverleaf,,Manitoba,CA,49.9892,-96.5681,ardac,796.5,False,,
MB100,Cormorant,,Manitoba,CA,54.223,-100.598,ardac,559.5,False,57.0218,-92.2567
MB101,Cottonwoods,,Manitoba,CA,49.8497,-99.7,ardac,893.8,False,,
MB102,Coulter,,Manitoba,CA,49.0908,-100.985,ardac,1011.6,False,,
MB103,Cowan,,Manitoba,CA,52.033,-100.652,ardac,727.1,False,,
MB104,Cranberry Portage,,Manitoba,CA,54.5848,-101.367,ardac,579.0,False,58.8216,-94.555
MB105,Crandall,,Manitoba,CA,50.15,-100.784,ardac,902.4,False,,
MB106,Crane River,,Manitoba,CA,51.5343,-99.2871,ardac,717.3,False,,
MB107,Cromer,,Manitoba,CA,49.7314,-101.235,ardac,958.8,False,,
MB108,Cross Lake,,Manitoba,CA,54.6169,-97.7869,ardac,391.8,False,57.1394,-92.3034
MB109,Crystal City,,Manitoba,CA,49.1464,-98.9489,ardac,942.0,False,,
MB110,Culross,,Manitoba,CA,49.7142,-97.9111,ardac,855.7,False,,
MB111,Cypress River,,Manitoba,CA,49.5558,-99.0867,ardac,904.2,False,,
MB112,Dacotah,,Manitoba,CA,49.8753,-97.6386,ardac,832.2,False,,
MB113,Dakota Plains,,Manitoba,CA,49.8167,-98.5264,ardac,861.6,False,,
MB114,Dakota Tipi,,Manitoba,CA,49.9472,-98.35,ardac,843.3,False,,
MB115,Dallas,,Manitoba,CA,51.3922,-97.485,ardac,672.6,False,,
MB116,Dand,,Manitoba,CA,49.34,-100.5,ardac,970.6,False,,
MB117,Darlingford,,Manitoba,CA,49.2039,-98.3781,ardac,920.7,False,,
MB118,Dauphin,,Manitoba,CA,51.1474,-100.0629,ardac,782.1,False,,
MB120,Dauphin River,,Manitoba,CA,51.9571,-98.0698,ardac,634.8,False,,
MB121,Dawson Bay,,Manitoba,CA,52.9767,-100.98,ardac,665.8,False,,
MB122,Deleau,,Manitoba,CA,49.5811,-100.575,ardac,949.6,False,,
MB123,Deloraine,,Manitoba,CA,49.1911,-100.498,ardac,985.2,False,,
MB124,Delta Beach,,Manitoba,CA,50.1867,-98.3203,ardac,818.1,False,,
MB125,Denbeigh Point,,Manitoba,CA,52.8931,-99.7819,ardac,617.2,False,57.0054,-92.1872
MB126,Dog Creek,,Manitoba,CA,50.9083,-98.5972,ardac,754.0,False,,
MB127,Domain,,Manitoba,CA,49.6142,-97.3214,ardac,852.1,False,,
MB128,Dominion City,,Manitoba,CA,49.1419,-97.1556,ardac,898.6,False,,
MB129,Douglas Station,,Manitoba,CA,49.893,-99.7121,ardac,889.9,False,,
MB130,Dropmore,,Manitoba,CA,51.0169,-101.442,ardac,848.8,False,,
MB131,Duck Bay,,Manitoba,CA,52.1727,-100.155,ardac,694.0,False,,
MB132,Dufresne,,Manitoba,CA,49.7269,-96.7233,ardac,827.5,False,,
MB133,Dufrost,,Manitoba,CA,49.3583,-97.0517,ardac,873.4,False,,
MB134,Dugald,,Manitoba,CA,49.885,-96.8421,ardac,813.1,False,,
