id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal,ocean_lat1,ocean_lon1
BC1636,Truman Dagnus Locheed Park,,British Columbia,CA,50.2208,-119.3727,ardac,265.1,False,48.5525,-123.8336
BC82,Tsartlip,,British Columbia,CA,48.5856,-123.456,ardac,1.7,True,48.5782,-123.9297
BC898,Tsawout,,British Columbia,CA,48.588,-123.387,ardac,3.6,True,48.581,-123.8608
BC281,Tsawwassen,,British Columbia,CA,49.0357,-123.094,ardac,1.1,True,48.5367,-123.8474
BC774,Tsay Keh Dene,,British Columbia,CA,56.8918,-124.963,"ardac,ncr",320.8,False,54.6573,-130.1558
BC532,Tseshaht,,British Columbia,CA,49.268,-124.858,ardac,4.2,True,48.9201,-125.0915
BC755,Tseycum,,British Columbia,CA,48.6645,-123.448,ardac,1.0,True,48.4909,-123.9298
BC1637,Tsintsunko Lake Park,,British Columbia,CA,51.0579,-120.482,ardac,243.2,False,48.4998,-124.0016
BC1638,Tsitika Mountain Ecological Reserve,,British Columbia,CA,50.4418,-126.6237,ardac,4.7,True,50.5903,-126.5981
BC1639,Tsitika River Ecological Reserve,,British Columbia,CA,50.3168,-126.422,ardac,17.8,True,50.6311,-126.3973
BC1640,Tudyah Lake Park,,British Columbia,CA,55.0624,-123.0342,ardac,358.3,False,53.5543,-128.9792
BC918,Tulameen,,British Columbia,CA,49.5458,-120.758,ardac,152.5,False,48.4691,-123.8458
BC219,Tulsequah,,British Columbia,CA,58.6577,-133.544,"ardac,ncr",19.9,True,58.2762,-134.0663
BC457,Tumbler Ridge,,British Columbia,CA,55.1333,-121.0,ardac,467.4,False,53.5248,-128.9831
BC600,Tuwanek,,British Columbia,CA,49.5442,-123.757,ardac,0.5,True,48.534,-124.0283
BC1641,Tweedsmuir Corridor Protected Area,,British Columbia,CA,53.4048,-127.3009,ardac,42.0,True,53.5234,-128.9506
BC476,Twidwell Bend,,British Columbia,CA,55.6155,-121.571,ardac,468.8,False,53.4871,-129.0209
BC641,Two Mile,,British Columbia,CA,55.2687,-127.627,ardac,118.9,False,54.6951,-130.1603
BC1642,Tyhee Lake Park,,British Columbia,CA,54.7065,-127.0384,ardac,126.2,False,53.4993,-128.9326
BC552,Tzeachten,,British Columbia,CA,49.115,-121.939,ardac,57.8,True,48.4893,-123.9627
BC1035,Tête Jaune Cache,,British Columbia,CA,52.9667,-119.429,ardac,433.7,False,50.8128,-126.282
BC111,Uchucklesaht,,British Columbia,CA,49.0274,-125.045,ardac,3.8,True,48.8453,-125.2733
BC332,Ucluelet,,British Columbia,CA,48.9399,-125.528,ardac,0.9,True,48.9222,-125.5015
BC1643,Ugwiwey/Cape Caution-Blunden Bay Conservancy,,British Columbia,CA,51.1842,-127.7666,ardac,1.2,True,51.1671,-127.7379
BC946,Union Bay,,British Columbia,CA,49.5802,-124.885,ardac,3.3,True,48.9,-125.1261
BC1644,Union Passage Marine Park,,British Columbia,CA,53.4113,-129.4391,ardac,1.9,True,53.3946,-129.4082
BC1036,University Hill,,British Columbia,CA,49.2669,-123.242,ardac,0.9,True,48.6007,-124.0046
BC302,Upper Fraser,,British Columbia,CA,54.1082,-121.931,ardac,362.9,False,52.3205,-128.0431
BC305,Upper Halfway,,British Columbia,CA,56.5176,-122.226,ardac,465.7,False,54.6666,-130.1186
BC64,Upper Nicola,,British Columbia,CA,50.137,-120.278,ardac,201.0,False,48.5866,-123.9431
BC1645,Upper Shuswap River Ecological Reserve,,British Columbia,CA,50.6678,-118.3563,ardac,349.7,False,48.5666,-123.9286
BC1646,Upper Violet Creek Park,,British Columbia,CA,50.721,-119.1379,ardac,301.5,False,48.5689,-123.93
BC631,Usk,,British Columbia,CA,54.6333,-128.417,ardac,68.3,True,54.5709,-130.1025
BC382,Valemount,,British Columbia,CA,52.8305,-119.265,ardac,434.3,False,50.8523,-126.1062
BC311,Valleyview,,British Columbia,CA,50.6738,-120.25,ardac,231.2,False,48.4598,-123.9871
BC587,Van Anda,,British Columbia,CA,49.7583,-124.55,ardac,1.0,True,48.9153,-125.0527
