id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal,ocean_lat1,ocean_lon1
SE105,Bjursås,,Dalarna,SE,60.737604,15.45019,ardac,95.1,True,60.6066,17.1343
SE106,Bjuv,,Skåne,SE,56.084298,12.91673,ardac,14.1,True,56.0254,13.0133
SE107,Bjärlöv,,Skåne,SE,56.112944,14.087109,ardac,24.0,True,55.8878,14.4428
SE108,Bjärnum,,Skåne,SE,56.290441,13.711422,ardac,53.5,True,55.9407,12.9434
SE109,Bjärred,,Skåne,SE,55.722186,13.021643,ardac,0.9,True,55.8259,12.8524
SE110,Bjärsjölagård,,Skåne,SE,55.723107,13.689776,ardac,31.8,True,55.4991,14.0443
SE111,Bjästa,,Västernorrland,SE,63.203875,18.500273,ardac,4.4,True,63.1407,18.6074
SE112,Björbo,,Dalarna,SE,60.456683,14.727251,ardac,137.5,False,60.6161,17.0916
SE113,Björboholm,,Västra Götaland,SE,57.873579,12.32805,ardac,30.7,True,57.6681,11.838
SE114,Björke,,Gävleborg,SE,60.765938,17.191293,ardac,5.3,True,60.7038,17.2933
SE115,Björketorp,,Västra Götaland,SE,57.426156,12.523757,ardac,25.2,True,57.3819,11.7583
SE116,Björklinge,,Uppsala,SE,60.029136,17.551431,ardac,50.3,True,60.45,17.4449
SE117,Björkskatan,,Norrbotten,SE,65.61585,22.177784,ardac,1.0,True,65.3958,22.2141
SE118,Björkvik,,Södermanland,SE,58.839772,16.513832,ardac,21.7,True,58.7634,16.9105
SE119,Björköby,,Jönköping,SE,57.519216,14.905918,ardac,96.6,True,57.3964,16.4449
SE120,Björkö,,Kalmar,SE,57.86431,16.65667,ardac,3.0,True,57.8027,16.7517
SE121,Björna,,Västernorrland,SE,63.735842,18.449723,ardac,51.8,True,63.6329,19.2519
SE122,Björneborg,,Skåne,SE,55.486245,13.385036,ardac,13.2,True,55.4343,13.2051
SE123,Björnlunda,,Södermanland,SE,59.066026,17.159785,ardac,25.3,True,58.9878,17.5576
SE124,Björnås,,Västernorrland,SE,62.902228,18.346429,ardac,2.9,True,62.8392,18.4529
SE125,Björnänge,,Gävleborg,SE,61.302995,17.035888,ardac,3.5,True,61.241,17.1398
SE126,Björsäter,,Västra Götaland,SE,58.658272,13.699112,ardac,112.0,False,58.1719,11.6885
SE127,Blackstalund,,Uppsala,SE,59.963056,17.382621,ardac,62.2,True,60.3326,18.2116
SE128,Bleket,,Västra Götaland,SE,57.95325,11.570375,ardac,0.8,True,57.8954,11.6739
SE129,Blentarp,,Skåne,SE,55.584158,13.59908,ardac,18.4,True,55.5165,13.9684
SE130,Blidsberg,,Västra Götaland,SE,57.930513,13.493323,ardac,96.7,True,57.7505,11.8299
SE131,Blidö,,Stockholm,SE,59.614538,18.901464,ardac,1.7,True,59.5513,18.9971
SE132,Blombacka,,Värmland,SE,59.606125,13.801258,ardac,149.3,False,59.2836,11.1334
SE133,Blomstermåla,,Kalmar,SE,56.98457,16.328683,ardac,6.6,True,56.9089,16.7064
SE134,Blåsmark,,Norrbotten,SE,65.265284,21.292715,ardac,7.7,True,65.1741,21.7648
SE135,Blötberget,,Dalarna,SE,60.126774,15.058789,ardac,133.0,False,60.6082,17.1561
SE136,Bockara,,Kalmar,SE,57.261836,16.065139,ardac,24.4,True,57.3426,16.473
SE137,Bodafors,,Jönköping,SE,57.505262,14.703379,ardac,108.8,False,57.3708,16.5303
SE138,Boda,,Uppsala,SE,59.661106,16.894597,ardac,69.2,True,58.9286,17.7699
SE139,Boden,,Norrbotten,SE,65.8275,21.69641,ardac,11.5,True,65.7073,22.5472
SE140,Boliden,,Västerbotten,SE,64.867048,20.387333,ardac,31.3,True,64.9085,21.2779
SE141,Bollebygd,,Västra Götaland,SE,57.744516,12.583187,ardac,39.6,True,57.7006,11.811
SE142,Bollnäs,,Gävleborg,SE,61.318303,16.396793,ardac,37.6,True,61.2265,17.1448
SE143,Bollstabruk,,Västernorrland,SE,62.997142,17.675724,ardac,1.0,True,62.8984,18.4609
SE144,Bonäs,,Dalarna,SE,61.071555,14.485861,ardac,143.2,False,60.7518,17.1121
SE145,Borensberg,,Östergötland,SE,58.565658,15.280218,ardac,52.8,True,58.297,16.5378
SE146,Borggård,,Östergötland,SE,58.730203,15.55899,ardac,37.6,True,58.3178,16.4955
SE147,Borgholm,,Kalmar,SE,56.879927,16.656137,ardac,0.8,True,56.9739,16.7766
SE148,Borgstena,,Västra Götaland,SE,57.883805,13.013169,ardac,67.9,True,57.6906,11.9369
SE149,Borlänge,,Dalarna,SE,60.485642,15.423456,ardac,99.4,True,60.6664,17.1622
SE150,Borrby,,Skåne,SE,55.458033,14.180885,ardac,5.3,True,55.3983,14.2741
SE151,Bor,,Jönköping,SE,57.117835,14.156708,ardac,94.1,True,56.2584,14.7282
SE152,Borås,,Västra Götaland,SE,57.721083,12.94074,ardac,60.3,True,57.6837,11.8775
SE153,Bosnäs,,Västra Götaland,SE,57.668333,12.844263,ardac,52.5,True,57.6302,11.7827
SE154,Botsmark,,Västerbotten,SE,64.253403,20.246195,ardac,37.0,True,64.0107,20.6466
SE155,Bottnaryd,,Jönköping,SE,57.769513,13.826133,ardac,110.8,False,57.7544,11.8857
SE156,Bovallstrand,,Västra Götaland,SE,58.474747,11.318806,ardac,1.6,True,58.4171,11.4242
SE157,Boxholm,,Östergötland,SE,58.132595,15.127738,ardac,81.0,True,58.0069,16.6917
SE158,Brantevik,,Skåne,SE,55.515199,14.345963,ardac,0.5,True,55.4553,14.4391
SE159,Brastad,,Västra Götaland,SE,58.382006,11.485181,ardac,3.6,True,58.3274,11.2937
SE160,Braås,,Kronoberg,SE,57.059792,15.048356,ardac,84.5,True,56.4957,15.926
SE161,Bredared,,Västra Götaland,SE,57.805782,12.902985,ardac,59.5,True,57.7681,11.8373
SE162,Bredaryd,,Jönköping,SE,57.174104,13.738937,ardac,78.7,True,56.8306,12.6682
SE163,Bredbyn,,Västernorrland,SE,62.198527,17.230967,ardac,14.3,True,62.1363,17.3374
SE164,Bredsand,,Västernorrland,SE,62.342022,17.372269,ardac,0.3,True,62.2797,17.4789
SE165,Bredviken,,Västernorrland,SE,62.481596,16.46089,ardac,45.0,True,62.3727,17.5697
SE166,Broaryd,,Jönköping,SE,57.120231,13.258352,ardac,52.1,True,56.762,12.7617
SE167,Broby,,Uppsala,SE,59.864782,17.825286,ardac,48.0,True,60.0764,18.6166
SE168,Brokind,,Östergötland,SE,58.218153,15.681462,ardac,51.6,True,58.272,16.6893
SE169,Bromölla,,Skåne,SE,56.076158,14.468173,ardac,4.4,True,56.0059,14.8406
SE170,Brottby,,Stockholm,SE,59.560959,18.238716,ardac,9.5,True,59.4795,18.6397
SE171,Bro,,Gotland,SE,57.669298,18.472247,ardac,8.8,True,57.7615,18.6001
SE172,Brunna,,Dalarna,SE,60.262222,16.010129,ardac,80.4,True,60.6244,17.1467
SE173,Brunnsberg,,Dalarna,SE,61.207716,14.119674,ardac,160.6,False,61.1905,17.1469
