id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal
ON1129,Centre Lake Junction,,Ontario,CA,45.9283,-77.5017,ardac,244.5,False
ON1130,Centre-ville,,Ontario,CA,45.4153,-75.6964,ardac,91.0,True
ON1131,Centrefield,,Ontario,CA,45.5217,-75.0356,ardac,52.5,True
ON1132,Centrepointe,,Ontario,CA,45.3397,-75.7662,ardac,92.3,True
ON1133,Centreton,,Ontario,CA,44.0839,-78.0422,ardac,288.4,False
ON1134,Centretown,,Ontario,CA,45.4153,-75.6964,ardac,91.0,True
ON1135,Centreview,,Ontario,CA,45.3636,-77.7406,ardac,246.3,False
ON1136,Centreville,,Ontario,CA,44.4067,-76.905,ardac,189.0,False
ON1137,Centreville,,Ontario,CA,44.9508,-81.2778,ardac,529.1,False
ON1138,Centreville,,Ontario,CA,43.0564,-80.8589,ardac,546.9,False
ON1139,Centreville,,Ontario,CA,43.4312,-80.4287,ardac,497.7,False
ON1140,Centreville,,Ontario,CA,44.6228,-80.6178,ardac,479.2,False
ON1141,Centurion,,Ontario,CA,45.4057,-79.3174,ardac,372.1,False
ON1142,Ceylon,,Ontario,CA,44.243,-80.5732,ardac,482.7,False
ON1143,Chaffeys Locks,,Ontario,CA,44.5808,-76.3172,ardac,137.6,False
ON1144,Chalk River,,Ontario,CA,46.018,-77.453,ardac,245.0,False
ON1145,Chamberlain,,Ontario,CA,47.8567,-79.905,ardac,318.6,False
ON1146,Chambers Corners,,Ontario,CA,42.9446,-79.3789,ardac,443.6,False
ON1147,Champlain Park,,Ontario,CA,45.4028,-75.7459,ardac,93.8,True
ON1148,Champlain Park,,Ontario,CA,46.2483,-79.4233,ardac,398.6,False
ON1149,Chandos Lake,,Ontario,CA,44.7941,-78.0498,ardac,270.4,False
ON1150,Chantler,,Ontario,CA,43.0039,-79.3261,ardac,436.5,False
ON1151,Chantry,,Ontario,CA,44.6755,-76.101,ardac,117.6,False
ON1152,Chapleau,,Ontario,CA,47.8439,-83.4004,ardac,391.8,False
ON1153,Chapman,,Ontario,CA,44.4388,-77.3092,ardac,219.0,False
ON1154,Chapman's Landing,,Ontario,CA,46.1069,-79.5344,ardac,402.5,False
ON1155,Chaput Hughes,,Ontario,CA,48.1428,-80.0608,ardac,289.4,False
ON1156,Charing Cross,,Ontario,CA,42.3325,-82.0978,ardac,675.5,False
ON1157,Charlemont,,Ontario,CA,42.6403,-82.2822,ardac,674.3,False
ON1158,Charleston,,Ontario,CA,44.5753,-75.9972,ardac,113.7,False
ON1159,Charleville,,Ontario,CA,44.7515,-75.6129,ardac,77.5,True
ON1160,Charlton,,Ontario,CA,47.8101,-80.0047,ardac,324.7,False
ON1161,Charlton and Dack,,Ontario,CA,47.7961,-79.9533,ardac,325.7,False
ON1162,Charnwood,,Ontario,CA,43.4592,-79.66,ardac,437.9,False
ON1163,Chartrand Corner,,Ontario,CA,46.1363,-80.3794,ardac,467.9,False
ON1164,Chase Corners,,Ontario,CA,44.4703,-77.8114,ardac,257.5,False
ON1165,Chatham,,Ontario,CA,42.3999,-82.1898,ardac,678.9,False
ON1166,Chatham-Kent,,Ontario,CA,42.434,-82.1288,ardac,672.6,False
ON1167,Chats Haven,,Ontario,CA,45.4349,-76.3429,ardac,139.1,False
ON1168,Chatsworth,,Ontario,CA,44.4539,-80.895,ardac,504.2,False
ON1169,Chatterton,,Ontario,CA,44.2461,-77.4786,ardac,239.0,False
ON1170,Cheapside,,Ontario,CA,42.8392,-79.9814,ardac,492.8,False
ON1171,Cheddar,,Ontario,CA,44.9864,-78.1318,ardac,275.5,False
ON1172,Chedoke Park,,Ontario,CA,43.2496,-79.9108,ardac,466.4,False
ON1173,Cheeseborough,,Ontario,CA,44.36,-76.1797,ardac,137.7,False
ON1174,Chelmsford,,Ontario,CA,46.5786,-81.1969,ardac,476.4,False
ON1175,Chelsea Green,,Ontario,CA,42.9679,-81.2126,ardac,577.8,False
ON1176,Cheltenham,,Ontario,CA,43.7521,-79.9212,ardac,445.9,False
ON1177,Cheminis,,Ontario,CA,48.1629,-79.5252,ardac,282.6,False
ON1178,Chemong Heights,,Ontario,CA,44.3954,-78.3762,ardac,304.1,False
ON1179,Chemong Park,,Ontario,CA,44.3747,-78.3882,ardac,305.6,False
ON1180,Chenaux,,Ontario,CA,45.5722,-76.7164,ardac,172.2,False
ON1181,Cheney,,Ontario,CA,45.4134,-75.2432,ardac,62.0,True
ON1182,Chepstow,,Ontario,CA,44.154,-81.2764,ardac,541.1,False
ON1183,Cherry,,Ontario,CA,43.9704,-79.4736,ardac,403.3,False
ON1184,Cherry Grove,,Ontario,CA,43.1839,-81.1808,ardac,565.8,False
ON1185,Cherry Heights,,Ontario,CA,43.2154,-79.7448,ardac,455.7,False
ON1186,Cherry Lane Estates,,Ontario,CA,42.0306,-82.5954,ardac,728.3,False
ON1187,Cherry Valley,,Ontario,CA,43.9371,-77.1518,ardac,229.7,False
ON1188,Cherrywood,,Ontario,CA,43.8539,-79.1439,ardac,381.9,False
ON1189,Cherrywood Acres,,Ontario,CA,43.1085,-79.1024,ardac,414.6,False
ON1190,Cherrywood Station,,Ontario,CA,43.8467,-79.1281,ardac,381.0,False
ON1191,Chesley,,Ontario,CA,44.2976,-81.095,ardac,523.3,False
ON1192,Chesterfield,,Ontario,CA,43.2953,-80.6672,ardac,521.7,False
ON1193,Chesterville,,Ontario,CA,45.1036,-75.2311,ardac,43.2,True
ON1194,Chestnut Hills,,Ontario,CA,43.6597,-79.5231,ardac,418.8,False
ON1195,Chetwynd,,Ontario,CA,45.6207,-79.3219,ardac,375.1,False
ON1196,Chikopi,,Ontario,CA,45.6542,-79.7122,ardac,406.4,False
ON1197,Childs Mines,,Ontario,CA,45.0768,-77.6142,ardac,233.7,False
ON1198,Chippawa,,Ontario,CA,43.0558,-79.0469,ardac,413.7,False
ON1199,Chippawa Hill,,Ontario,CA,44.5134,-81.3336,ardac,538.5,False
ON1200,Chippewa,,Ontario,CA,44.4974,-76.8264,ardac,179.6,False
ON1201,Chiselhurst,,Ontario,CA,43.4398,-81.4302,ardac,575.0,False
ON1202,Chisholm's Mills,,Ontario,CA,44.3536,-77.3097,ardac,222.0,False
ON1203,Chiswick,,Ontario,CA,46.1142,-79.1807,ardac,376.0,False
ON1204,Christian Island,,Ontario,CA,44.8222,-80.1757,ardac,441.3,False
ON1205,Christian Valley,,Ontario,CA,46.0708,-79.4831,ardac,397.6,False
ON1206,Christie Beach,,Ontario,CA,44.5931,-80.5142,ardac,471.3,False
ON1207,Christie Lake,,Ontario,CA,44.8208,-76.4103,ardac,138.4,False
ON1208,Christies Corner,,Ontario,CA,43.2689,-80.0326,ardac,474.7,False
ON1209,Christina,,Ontario,CA,42.8626,-81.4879,ardac,603.6,False
ON1210,Chudleigh,,Ontario,CA,46.6415,-80.3838,ardac,455.6,False
ON1211,Churchill,,Ontario,CA,43.6569,-80.0558,ardac,459.9,False
ON1212,Churchill,,Ontario,CA,44.2519,-79.6014,ardac,405.0,False
ON1213,Churchill Heights,,Ontario,CA,45.0672,-74.7759,ardac,9.0,True
ON1214,Churchville,,Ontario,CA,43.63,-79.7556,ardac,437.8,False
ON1215,Churchville,,Ontario,CA,42.5647,-81.6178,ardac,627.8,False
ON1216,Chute-à-Blondeau,,Ontario,CA,45.5881,-74.4703,ardac,7.8,True
ON1217,City View,,Ontario,CA,45.3514,-75.7431,ardac,91.2,True
ON1218,Clachan,,Ontario,CA,42.58,-81.8006,ardac,640.7,False
ON1219,Claireville,,Ontario,CA,43.75,-79.6367,ardac,423.9,False
ON1220,Clairlea,,Ontario,CA,43.7156,-79.2939,ardac,399.0,False
ON1221,Clanbrassil,,Ontario,CA,42.9669,-79.9506,ardac,483.6,False
ON1222,Clandeboye,,Ontario,CA,43.1981,-81.4503,ardac,586.0,False
ON1223,Clappison's Corners,,Ontario,CA,43.3122,-79.9175,ardac,464.0,False
ON1224,Clara Belle,,Ontario,CA,46.5008,-81.0569,ardac,481.7,False
ON1225,Claraday,,Ontario,CA,44.2897,-78.3122,ardac,302.1,False
ON1226,Clardon Beach,,Ontario,CA,44.2336,-79.4681,ardac,394.9,False
ON1227,Clare,,Ontario,CA,43.9903,-80.6353,ardac,494.2,False
ON1228,Claremont,,Ontario,CA,43.9724,-79.1291,ardac,376.4,False
ON1229,Clarence,,Ontario,CA,45.564,-75.2482,ardac,69.2,True
ON1230,Clarence Creek,,Ontario,CA,45.5053,-75.2171,ardac,67.0,True
ON1231,Clarence-Rockland,,Ontario,CA,45.4881,-75.2149,ardac,66.2,True
ON1232,Clarendon Station,,Ontario,CA,44.8729,-76.6975,ardac,160.7,False
ON1233,Clarina,,Ontario,CA,44.5556,-78.0622,ardac,275.3,False
ON1234,Clarington,,Ontario,CA,43.9947,-78.675,ardac,340.4,False
ON1235,Clarkdon,,Ontario,CA,49.7777,-91.2442,ardac,701.8,False
ON1236,Clarke,,Ontario,CA,43.9651,-78.5471,ardac,331.7,False
ON1237,Clarke's Corners,,Ontario,CA,45.0256,-81.374,ardac,536.4,False
ON1238,Clarkes Hollow,,Ontario,CA,43.87,-79.1314,ardac,380.3,False
ON1239,Clarks Church,,Ontario,CA,44.1122,-81.5758,ardac,566.0,False
ON1240,Clarks Corners,,Ontario,CA,43.7947,-79.3031,ardac,396.5,False
ON1241,Clarksburg,,Ontario,CA,44.5458,-80.4615,ardac,467.8,False
ON1242,Clarksdale,,Ontario,CA,43.3532,-79.8138,ardac,454.3,False
ON1243,Clarkson,,Ontario,CA,43.519,-79.6339,ardac,433.2,False
ON1244,Claude,,Ontario,CA,43.7925,-79.9044,ardac,443.1,False
ON1245,Clavering,,Ontario,CA,44.6811,-81.1369,ardac,520.3,False
ON1246,Clay Bank,,Ontario,CA,45.3892,-76.4171,ardac,143.2,False
ON1247,Clay Hills,,Ontario,CA,44.9028,-81.0442,ardac,510.6,False
ON1248,Clay Valley,,Ontario,CA,45.4269,-76.441,ardac,146.2,False
ON1249,Clayton,,Ontario,CA,45.1922,-76.3258,ardac,131.4,False
ON1250,Clear Creek,,Ontario,CA,42.5814,-80.5914,ardac,551.2,False
ON1251,Clear Lake,,Ontario,CA,45.0081,-79.0157,ardac,346.6,False
ON1252,Clear Lake,,Ontario,CA,45.5033,-79.2677,ardac,369.2,False
ON1253,Cleardale,,Ontario,CA,42.9411,-81.2525,ardac,582.1,False
ON1254,Clearview,,Ontario,CA,43.5036,-79.6686,ardac,436.5,False
ON1255,Clearview,,Ontario,CA,45.3275,-75.7044,ardac,87.3,True
ON1256,Clearview Estates,,Ontario,CA,43.2279,-79.9982,ardac,474.0,False
ON1257,Clearview Heights,,Ontario,CA,43.9235,-79.523,ardac,408.8,False
ON1258,Clearville,,Ontario,CA,42.4692,-81.7108,ardac,639.6,False
ON1259,Clearwater Bay,,Ontario,CA,49.7121,-94.8089,ardac,808.9,False
ON1260,Clearwater Beach,,Ontario,CA,44.8515,-79.9125,ardac,419.8,False
ON1261,Cliffcrest,,Ontario,CA,43.7242,-79.2257,ardac,393.4,False
ON1262,Clifford,,Ontario,CA,43.9692,-80.9792,ardac,522.1,False
ON1263,Cliffside,,Ontario,CA,43.7075,-79.2547,ardac,396.3,False
ON1264,Clifton,,Ontario,CA,43.1264,-79.0956,ardac,413.1,False
ON1265,Clinton,,Ontario,CA,43.6167,-81.5397,ardac,577.4,False
ON1266,Clontarf,,Ontario,CA,45.4116,-77.1359,ardac,199.5,False
ON1267,Cloud Bay,,Ontario,CA,48.1307,-89.4298,ardac,692.3,False
ON1268,Cloudslee,,Ontario,CA,46.3235,-83.7053,ardac,554.0,False
ON1269,Clover Valley,,Ontario,CA,44.0139,-81.5928,ardac,569.8,False
ON1270,Clover Valley,,Ontario,CA,45.7136,-81.8136,ardac,573.1,False
ON1271,Cloverdale,,Ontario,CA,45.1178,-75.4006,ardac,56.8,True
ON1272,Cloyne,,Ontario,CA,44.8164,-77.1856,ardac,200.6,False
ON1273,Clute,,Ontario,CA,49.1897,-81.0736,ardac,200.7,False
ON1274,Clyde,,Ontario,CA,43.3843,-80.2283,ardac,484.3,False
ON1275,Clyde Forks,,Ontario,CA,45.1314,-76.6764,ardac,158.7,False
ON1276,Clydesville,,Ontario,CA,45.0387,-76.3932,ardac,135.4,False
ON1277,Coatsworth,,Ontario,CA,42.1695,-82.3549,ardac,703.1,False
ON1278,Cobalt,,Ontario,CA,47.3992,-79.6806,ardac,366.9,False
ON1279,Cobble Hill,,Ontario,CA,43.1197,-81.0928,ardac,561.9,False
ON1280,Cobden,,Ontario,CA,45.6267,-76.8819,ardac,186.6,False
ON1281,Coboconk,,Ontario,CA,44.6582,-78.7986,ardac,332.4,False
ON1282,Cobourg,,Ontario,CA,43.9631,-78.1647,ardac,302.7,False
ON1283,Cochenour,,Ontario,CA,51.0756,-93.8094,ardac,651.0,False
ON1284,Cochrane,,Ontario,CA,49.1747,-81.0631,ardac,202.3,False
ON1285,Cochrane,,Ontario,CA,49.0706,-81.0206,ardac,213.7,False
ON1286,Codes Corner,,Ontario,CA,44.2987,-76.424,ardac,158.3,False
ON1287,Codrington,,Ontario,CA,44.1619,-77.8006,ardac,266.9,False
ON1288,Cody's Corners,,Ontario,CA,43.1237,-80.8684,ardac,544.6,False
ON1289,Coe Hill,,Ontario,CA,44.8619,-77.8364,ardac,252.5,False
ON1290,Cognashene,,Ontario,CA,44.9264,-79.9219,ardac,420.0,False
ON1291,Coins Gratton,,Ontario,CA,45.6125,-74.9253,ardac,43.8,True
ON1292,Colbeck,,Ontario,CA,43.9911,-80.3619,ardac,472.6,False
ON1293,Colborne,,Ontario,CA,42.8616,-80.3128,ardac,515.7,False
ON1294,Colborne,,Ontario,CA,44.0058,-77.8881,ardac,280.0,False
ON1295,Colchester,,Ontario,CA,41.9864,-82.9347,ardac,755.9,False
ON1296,Cold Springs,,Ontario,CA,44.0653,-78.2092,ardac,301.9,False
ON1297,Cold Springs,,Ontario,CA,45.8622,-82.1072,ardac,571.6,False
ON1298,Coldsprings,,Ontario,CA,44.2855,-78.3054,ardac,301.7,False
ON1299,Coldstream,,Ontario,CA,43.0192,-81.4997,ardac,597.4,False
ON1300,Coldwater,,Ontario,CA,44.7097,-79.6419,ardac,399.5,False
ON1301,Coldwell,,Ontario,CA,48.7624,-86.5287,ardac,471.7,False
ON1302,Cole Lake,,Ontario,CA,44.5806,-76.6706,ardac,164.8,False
ON1303,Cole Wharf,,Ontario,CA,44.1422,-77.0678,ardac,212.8,False
ON1304,Colebrook,,Ontario,CA,44.3886,-76.77,ardac,179.5,False
ON1305,Coleman,,Ontario,CA,47.3936,-79.7031,ardac,367.6,False
ON1306,Coleman's Shore,,Ontario,CA,45.0531,-76.1614,ardac,116.8,False
ON1307,Colemans,,Ontario,CA,43.2338,-79.124,ardac,409.2,False
ON1308,Coleraine,,Ontario,CA,43.8203,-79.6797,ardac,424.6,False
ON1309,Colgan,,Ontario,CA,44.0279,-79.8469,ardac,430.8,False
ON1310,Colinville,,Ontario,CA,42.8622,-82.3403,ardac,668.8,False
ON1311,Collingwood,,Ontario,CA,44.5014,-80.2407,ardac,450.8,False
ON1312,Collins,,Ontario,CA,50.2952,-89.446,ardac,571.0,False
ON1313,Collins Bay,,Ontario,CA,44.2457,-76.613,ardac,174.6,False
ON1314,Collins Inlet,,Ontario,CA,46.0019,-81.1992,ardac,528.5,False
ON1315,Collison Heights,,Ontario,CA,44.2786,-78.3131,ardac,302.5,False
ON1316,Colpoy's Bay,,Ontario,CA,44.7825,-81.1283,ardac,518.4,False
ON1317,Colquhoun,,Ontario,CA,45.0149,-75.1396,ardac,34.4,True
ON1318,Columbus,,Ontario,CA,43.9829,-78.9109,ardac,359.1,False
ON1319,Colwell,,Ontario,CA,44.3419,-79.7897,ardac,417.9,False
ON1320,Comber,,Ontario,CA,42.231,-82.5527,ardac,714.7,False
ON1321,Combermere,,Ontario,CA,45.3642,-77.6247,ardac,237.1,False
ON1322,Comet,,Ontario,CA,42.0132,-82.9857,ardac,758.3,False
ON1323,Commanda,,Ontario,CA,45.951,-79.6066,ardac,403.9,False
ON1324,Community Beach,,Ontario,CA,43.2382,-79.7327,ardac,453.7,False
ON1325,Concord,,Ontario,CA,43.8083,-79.4689,ardac,408.7,False
ON1326,Concord Point,,Ontario,CA,44.5392,-79.2106,ardac,367.5,False
ON1327,Conestogo,,Ontario,CA,43.5414,-80.5042,ardac,499.1,False
ON1328,Confederation Heights,,Ontario,CA,45.3767,-75.6871,ardac,88.3,True
ON1329,Coningsby,,Ontario,CA,43.7436,-80.1253,ardac,462.1,False
ON1330,Coniston,,Ontario,CA,46.4906,-80.8479,ardac,478.8,False
ON1331,Conmee,,Ontario,CA,48.5388,-89.6415,ardac,684.2,False
ON1332,Conn,,Ontario,CA,43.9982,-80.568,ardac,488.7,False
ON1333,Connaught,,Ontario,CA,45.6389,-77.0053,ardac,196.3,False
ON1334,Connaught,,Ontario,CA,45.1456,-75.2133,ardac,43.3,True
ON1335,Connaught,,Ontario,CA,48.6186,-80.9368,ardac,259.9,False
ON1336,Connaught Hill,,Ontario,CA,48.4709,-81.2054,ardac,280.1,False
ON1337,Connaught Shore,,Ontario,CA,44.4458,-78.3742,ardac,302.7,False
ON1338,Connellys,,Ontario,CA,44.3567,-77.8261,ardac,261.9,False
ON1339,Connor,,Ontario,CA,43.9858,-79.925,ardac,438.2,False
ON1340,Conover,,Ontario,CA,44.1906,-80.2131,ardac,455.3,False
ON1341,Conroy,,Ontario,CA,43.2933,-81.0486,ardac,551.1,False
ON1342,Consecon,,Ontario,CA,43.9956,-77.5221,ardac,253.3,False
ON1343,Constance Bay,,Ontario,CA,45.4867,-76.0756,ardac,121.5,False
ON1344,Constance Lake (Achikamii/Achikamaw),,Ontario,CA,49.805,-84.1348,ardac,261.6,False
ON1345,Constant Creek,,Ontario,CA,45.4146,-77.0126,ardac,190.0,False
ON1346,Convent Glen,,Ontario,CA,45.4667,-75.5333,ardac,83.2,True
ON1347,Conway,,Ontario,CA,44.1121,-76.9148,ardac,203.3,False
ON1348,Cooke's Shore,,Ontario,CA,45.045,-76.2108,ardac,120.7,False
ON1349,Cooks Mills,,Ontario,CA,46.4045,-79.4671,ardac,407.4,False
ON1350,Cooks Mills,,Ontario,CA,42.9964,-79.1789,ardac,426.4,False
ON1351,Cookstown,,Ontario,CA,44.1903,-79.7019,ardac,414.6,False
ON1352,Cooksville,,Ontario,CA,43.5803,-79.6158,ardac,429.2,False
ON1353,Cooper,,Ontario,CA,44.6453,-77.4746,ardac,226.6,False
ON1354,Cooper's Trailer Park,,Ontario,CA,44.3149,-78.1993,ardac,292.5,False
ON1355,Coopers Falls,,Ontario,CA,44.7872,-79.2333,ardac,365.7,False
ON1356,Cootes Paradise,,Ontario,CA,43.2675,-79.9456,ardac,468.2,False
ON1357,Copeland Park,,Ontario,CA,45.3636,-75.7478,ardac,92.1,True
ON1358,Copenhagen,,Ontario,CA,42.6774,-80.9853,ardac,574.9,False
ON1359,Copetown,,Ontario,CA,43.2438,-80.0557,ardac,477.6,False
ON1360,Copp,,Ontario,CA,45.4686,-77.4517,ardac,225.5,False
ON1361,Coppell,,Ontario,CA,49.536,-83.8292,ardac,261.4,False
ON1362,Copper Cliff,,Ontario,CA,46.4767,-81.0681,ardac,484.4,False
ON1363,Copperhead,,Ontario,CA,45.1557,-80.1315,ardac,436.2,False
ON1364,Copperkettle,,Ontario,CA,44.6487,-81.0053,ardac,510.1,False
ON1365,Coppin's Corners,,Ontario,CA,44.0458,-79.1472,ardac,375.3,False
ON1366,Coral,,Ontario,CA,50.2171,-81.6787,ardac,101.6,False
ON1367,Corbeil,,Ontario,CA,46.2608,-79.2906,ardac,389.1,False
ON1368,Corbett,,Ontario,CA,43.2453,-81.6914,ardac,602.8,False
ON1369,Corbetton,,Ontario,CA,44.1388,-80.327,ardac,465.7,False
ON1370,Corbyville,,Ontario,CA,44.2158,-77.3828,ardac,232.9,False
ON1371,Cordova Mines,,Ontario,CA,44.5418,-77.7828,ardac,253.4,False
ON1372,Corinth,,Ontario,CA,42.8217,-80.8332,ardac,556.3,False
ON1373,Coristine,,Ontario,CA,46.091,-78.8905,ardac,353.4,False
ON1374,Corkery,,Ontario,CA,45.2833,-76.1019,ardac,115.8,False
ON1375,Corktown,,Ontario,CA,43.2492,-79.8669,ardac,463.2,False
ON1376,Cormac,,Ontario,CA,45.4633,-77.2942,ardac,213.1,False
ON1377,Cornell,,Ontario,CA,42.9043,-80.6265,ardac,536.8,False
ON1378,Cornwall,,Ontario,CA,45.0264,-74.7264,ardac,3.1,True
ON1379,Cornwall Centre,,Ontario,CA,45.0479,-74.8012,ardac,8.9,True
ON1380,Cornwall Island,,Ontario,CA,45.0114,-74.6811,ardac,2.9,True
ON1381,Coronation Gardens,,Ontario,CA,43.9572,-79.0086,ardac,367.6,False
ON1382,Coronation Park,,Ontario,CA,42.9693,-82.3721,ardac,666.8,False
ON1383,Corsons,,Ontario,CA,44.6292,-78.8919,ardac,340.3,False
ON1384,Corunna,,Ontario,CA,42.8856,-82.4483,ardac,676.2,False
ON1385,Corwhin,,Ontario,CA,43.5097,-80.105,ardac,469.6,False
ON1386,Corwin Crescent,,Ontario,CA,43.0842,-79.1036,ardac,416.0,False
ON1387,Cosy Cove,,Ontario,CA,44.4908,-77.2808,ardac,215.2,False
ON1388,Cotieville,,Ontario,CA,45.4799,-76.7171,ardac,169.0,False
ON1389,Cotnam Island,,Ontario,CA,45.7989,-77.0319,ardac,204.8,False
ON1390,Cotswold,,Ontario,CA,43.8694,-80.7906,ardac,510.1,False
ON1391,Cottam,,Ontario,CA,42.1296,-82.7443,ardac,734.2,False
ON1392,Cottesloe,,Ontario,CA,44.4067,-78.0806,ardac,280.5,False
ON1393,Coughlin,,Ontario,CA,48.8882,-88.3836,ardac,583.4,False
ON1394,Coulson,,Ontario,CA,44.5763,-79.6157,ardac,399.3,False
ON1395,Coulson's Hill,,Ontario,CA,44.1634,-79.5769,ardac,405.5,False
ON1396,Coulterville,,Ontario,CA,43.8319,-80.0297,ardac,451.5,False
ON1397,Country Hills,,Ontario,CA,43.415,-80.4739,ardac,501.8,False
ON1398,Country Place,,Ontario,CA,45.3217,-75.7072,ardac,87.2,True
ON1399,County of Brant,,Ontario,CA,43.1392,-80.2814,ardac,499.5,False
ON1400,Courtice,,Ontario,CA,43.9117,-78.7782,ardac,351.6,False
ON1401,Courtland,,Ontario,CA,42.8425,-80.6333,ardac,540.4,False
ON1402,Courtland Park,,Ontario,CA,45.3713,-75.7121,ardac,89.8,True
ON1403,Courtright,,Ontario,CA,42.8186,-82.4689,ardac,680.6,False
ON1404,Coutnac Beach,,Ontario,CA,44.8299,-79.9171,ardac,420.4,False
ON1405,Couttsville,,Ontario,CA,47.6675,-79.6944,ardac,337.6,False
ON1406,Cove Beach,,Ontario,CA,44.7472,-80.1136,ardac,437.1,False
ON1407,Cove Beach,,Ontario,CA,43.9217,-77.1776,ardac,232.4,False
ON1408,Cove Inlet,,Ontario,CA,49.3528,-88.1319,ardac,543.3,False
ON1409,Coventry,,Ontario,CA,43.9042,-79.7308,ardac,425.7,False
ON1410,Coverdale,,Ontario,CA,43.9611,-78.1443,ardac,301.3,False
ON1411,Cowan's Bay,,Ontario,CA,44.3358,-78.5433,ardac,318.9,False
ON1412,Coxvale,,Ontario,CA,44.8797,-76.8703,ardac,174.5,False
ON1413,Coyle,,Ontario,CA,42.9809,-79.2707,ardac,433.8,False
ON1414,Cozy Corners,,Ontario,CA,48.9431,-94.2947,ardac,888.3,False
ON1415,Craig Henry,,Ontario,CA,45.3325,-75.7683,ardac,92.2,True
ON1416,Craig Shore,,Ontario,CA,45.0417,-76.1678,ardac,117.3,False
ON1417,Craighurst,,Ontario,CA,44.5291,-79.7257,ardac,409.0,False
ON1418,Craigleith,,Ontario,CA,44.5246,-80.3296,ardac,457.6,False
ON1419,Craigmawr Beach,,Ontario,CA,44.2387,-79.4729,ardac,395.2,False
ON1420,Craigmont,,Ontario,CA,45.2958,-77.635,ardac,236.9,False
ON1421,Craigsholme,,Ontario,CA,43.7817,-80.2769,ardac,472.6,False
ON1422,Crampton,,Ontario,CA,42.9446,-80.9423,ardac,558.5,False
ON1423,Cranberry,,Ontario,CA,45.9117,-80.5728,ardac,478.1,False
ON1424,Cranbrook,,Ontario,CA,43.7035,-81.194,ardac,547.3,False
ON1425,Cranston,,Ontario,CA,42.9994,-79.9292,ardac,480.4,False
ON1426,Crathie,,Ontario,CA,43.029,-81.6304,ardac,607.0,False
ON1427,Crawford,,Ontario,CA,44.2618,-80.9322,ardac,511.0,False
ON1428,Crawford's Grove,,Ontario,CA,44.2764,-78.3339,ardac,304.2,False
ON1429,Crean Hill,,Ontario,CA,46.4272,-81.3515,ardac,495.7,False
ON1430,Crediton,,Ontario,CA,43.3006,-81.5485,ardac,589.5,False
ON1431,Creditville,,Ontario,CA,43.1522,-80.61,ardac,523.7,False
ON1432,Cree,,Ontario,CA,49.211,-84.7088,ardac,333.9,False
ON1433,Creek Bank,,Ontario,CA,43.7051,-80.536,ardac,495.5,False
ON1434,Creemore,,Ontario,CA,44.3264,-80.1058,ardac,443.5,False
ON1435,Creighton,,Ontario,CA,44.6192,-79.5917,ardac,396.7,False
ON1436,Creighton,,Ontario,CA,46.4581,-81.1806,ardac,488.7,False
ON1437,Creighton Heights,,Ontario,CA,44.0177,-78.1467,ardac,299.0,False
ON1438,Creosote,,Ontario,CA,46.4729,-81.0238,ardac,484.0,False
ON1439,Crerar,,Ontario,CA,46.6315,-80.548,ardac,458.9,False
ON1440,Crescent Bay,,Ontario,CA,42.7903,-80.1219,ardac,505.6,False
ON1441,Crescent Beach,,Ontario,CA,42.884,-78.9688,ardac,418.5,False
ON1442,Crescent Beach,,Ontario,CA,44.3106,-79.4414,ardac,390.8,False
ON1443,Crescent Harbour,,Ontario,CA,44.3724,-79.5317,ardac,396.6,False
ON1444,Crescent Park,,Ontario,CA,42.8951,-78.965,ardac,417.6,False
ON1445,Crescent Town,,Ontario,CA,43.6978,-79.2939,ardac,399.7,False
ON1446,Cresswell,,Ontario,CA,44.2875,-78.9706,ardac,354.1,False
ON1447,Cressy,,Ontario,CA,44.0911,-76.8786,ardac,201.8,False
ON1448,Crestview,,Ontario,CA,45.3422,-75.7364,ardac,90.3,True
ON1449,Crewe,,Ontario,CA,43.9008,-81.6417,ardac,576.7,False
ON1450,Crewsons Corners,,Ontario,CA,43.6301,-80.0864,ardac,463.3,False
ON1451,Crieff,,Ontario,CA,43.4242,-80.1515,ardac,476.7,False
ON1452,Crilly,,Ontario,CA,48.7504,-92.2773,ardac,833.9,False
ON1453,Crinan,,Ontario,CA,42.65,-81.6661,ardac,627.2,False
ON1454,Crofton,,Ontario,CA,44.0686,-77.3117,ardac,234.3,False
ON1455,Cromar,,Ontario,CA,42.7875,-82.2617,ardac,666.1,False
ON1456,Cromarty,,Ontario,CA,43.4272,-81.3506,ardac,569.3,False
ON1457,Crombies,,Ontario,CA,44.0181,-80.189,ardac,458.1,False
ON1458,Crooked Bay,,Ontario,CA,44.9223,-79.7671,ardac,407.6,False
ON1459,Crooked Creek,,Ontario,CA,43.9738,-78.5115,ardac,328.7,False
ON1460,Crooks,,Ontario,CA,48.0792,-89.5229,ardac,701.2,False
ON1461,Crookston,,Ontario,CA,44.4303,-77.4486,ardac,230.2,False
ON1462,Crosby,,Ontario,CA,44.6539,-76.2586,ardac,130.5,False
ON1463,Cross Lake,,Ontario,CA,45.4114,-77.9218,ardac,261.3,False
ON1464,Crosshill,,Ontario,CA,43.5304,-80.7428,ardac,518.0,False
ON1465,Crossland,,Ontario,CA,44.5339,-79.9139,ardac,424.0,False
