id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal,ocean_lat1,ocean_lon1
GL102,Igssalik,,Sermersooq,GL,65.5167,-39.0167,ardac,5.2,True,65.4453,-38.6631
GL103,Narsaq,,Sermersooq,GL,64.0,-51.6333,ardac,1.1,True,64.0129,-51.6489
GL104,Uummannaq,,Sermersooq,GL,64.4911,-50.7988,ardac,1.3,True,64.5041,-50.8143
GL105,Ittorisseq,,Sermersooq,GL,70.45,-22.45,ardac,2.5,True,70.4649,-22.4495
GL106,Umiattuartivit,,Sermersooq,GL,65.9,-37.9833,ardac,3.8,True,65.9142,-37.9924
GL107,Færingehavn,,Sermersooq,GL,63.6975,-51.5453,ardac,0.7,True,63.7104,-51.5607
GL108,Summit Camp,,Kalaallit Nunaanni nuna eqqissisimatitaq,GL,72.5796,-38.4592,ardac,336.1,False,72.9368,-25.022
GL109,Zackenberg Research Station,,Kalaallit Nunaanni nuna eqqissisimatitaq,GL,74.4697,-20.5735,ardac,2.1,True,74.1049,-20.1756
GL110,Daneborg,,Kalaallit Nunaanni nuna eqqissisimatitaq,GL,74.3021,-20.2242,ardac,0.2,True,74.1858,-19.7871
GL111,Danmarkshavn,,Kalaallit Nunaanni nuna eqqissisimatitaq,GL,76.7667,-18.6667,ardac,0.8,True,76.647,-18.1634
GL112,Station Nord,,Kalaallit Nunaanni nuna eqqissisimatitaq,GL,81.5992,-16.6367,ardac,2.1,True,81.6381,-18.3321
GL113,Mestersvig,,Kalaallit Nunaanni nuna eqqissisimatitaq,GL,72.2333,-23.9167,ardac,0.8,True,72.2482,-23.9174
