id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal
SK295,Furdale,,Saskatchewan,CA,52.0781,-106.688,ardac,1038.8,False
SK296,Furness,,Saskatchewan,CA,53.1167,-109.967,ardac,989.6,False
SK297,Gainsborough,,Saskatchewan,CA,49.1791,-101.449,ardac,1031.7,False
SK298,Garrick,,Saskatchewan,CA,53.4917,-104.338,ardac,815.5,False
SK299,Garson Lake,,Saskatchewan,CA,56.3127,-109.956,ardac,938.5,False
SK300,Gerald,,Saskatchewan,CA,50.6662,-101.794,ardac,908.3,False
SK301,Gibbs,,Saskatchewan,CA,50.9037,-104.866,ardac,1030.8,False
SK302,Girvin,,Saskatchewan,CA,51.1585,-105.912,ardac,1064.6,False
SK303,Gladmar,,Saskatchewan,CA,49.1641,-104.453,ardac,1156.4,False
SK304,Glaslyn,,Saskatchewan,CA,53.3577,-108.353,ardac,1027.8,False
SK305,Glen Ewen,,Saskatchewan,CA,49.2077,-102.013,ardac,1050.4,False
SK306,Glen Harbour,,Saskatchewan,CA,50.8899,-105.093,ardac,1043.2,False
SK307,Glenavon,,Saskatchewan,CA,50.1961,-103.139,ardac,1007.9,False
SK308,Glenbain,,Saskatchewan,CA,49.8443,-107.021,ardac,1139.2,False
SK309,Glenside,,Saskatchewan,CA,51.4536,-106.807,ardac,1090.6,False
SK310,Glentworth,,Saskatchewan,CA,49.4241,-106.683,ardac,1162.1,False
SK311,Glidden,,Saskatchewan,CA,51.2398,-109.168,ardac,1000.3,False
SK312,Golden Prairie,,Saskatchewan,CA,50.2213,-109.631,ardac,954.4,False
SK313,Good Spirit Acres,,Saskatchewan,CA,51.4833,-102.683,ardac,878.5,False
SK314,Goodeve,,Saskatchewan,CA,51.0609,-103.182,ardac,936.6,False
SK315,Goodsoil,,Saskatchewan,CA,54.3998,-109.231,ardac,1009.6,False
SK316,Goodwater,,Saskatchewan,CA,49.3959,-103.705,ardac,1103.0,False
SK317,Gordon 86,,Saskatchewan,CA,51.2735,-104.303,ardac,973.9,False
SK318,Gouldtown,,Saskatchewan,CA,50.6167,-107.217,ardac,1130.0,False
SK319,Govan,,Saskatchewan,CA,51.3107,-104.993,ardac,1005.8,False
SK320,Grand Coulee,,Saskatchewan,CA,50.4333,-104.817,ardac,1066.0,False
SK321,Grandora,,Saskatchewan,CA,52.1144,-106.98,ardac,1049.9,False
SK322,Grandview Beach,,Saskatchewan,CA,50.8747,-105.104,ardac,1045.0,False
SK323,Grasswood,,Saskatchewan,CA,52.0573,-106.647,ardac,1038.6,False
SK324,Gravelbourg,,Saskatchewan,CA,49.8771,-106.552,ardac,1173.3,False
SK325,Gray,,Saskatchewan,CA,50.1717,-104.445,ardac,1069.8,False
